Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
SYK,STRYKER CORP,Health Care,Equity,"205,830,893.11",0.17,"205,830,893.11","525,253.00",391.87,United States,New York Stock Exchange Inc.,USD
UNP,UNION PACIFIC CORP,Industrials,Equity,"205,595,382.72",0.17,"205,595,382.72","911,004.00",225.68,United States,New York Stock Exchange Inc.,USD
DHR,DANAHER CORP,Health Care,Equity,"205,016,777.00",0.17,"205,016,777.00","969,805.00",211.40,United States,New York Stock Exchange Inc.,USD
ETN,EATON PLC,Industrials,Equity,"204,800,555.26",0.17,"204,800,555.26","591,533.00",346.22,United States,New York Stock Exchange Inc.,USD
BHP,BHP GROUP LTD,Materials,Equity,"203,234,291.18",0.17,"203,234,291.18","7,569,998.00",26.85,Australia,Asx - All Markets,AUD
UBSG,UBS GROUP AG,Financials,Equity,"202,814,775.64",0.17,"202,814,775.64","5,109,140.00",39.70,Switzerland,SIX Swiss Exchange,CHF
6501,HITACHI LTD,Industrials,Equity,"200,208,575.51",0.17,"200,208,575.51","7,100,280.00",28.20,Japan,Tokyo Stock Exchange,JPY
MU,MICRON TECHNOLOGY INC,Information Technology,Equity,"199,837,658.34",0.17,"199,837,658.34","1,704,954.00",117.21,United States,NASDAQ,USD
APH,AMPHENOL CORP CLASS A,Information Technology,Equity,"199,556,151.20",0.17,"199,556,151.20","1,836,688.00",108.65,United States,New York Stock Exchange Inc.,USD
AMAT,APPLIED MATERIAL INC,Information Technology,Equity,"199,305,661.76",0.17,"199,305,661.76","1,238,231.00",160.96,United States,NASDAQ,USD
TD,TORONTO DOMINION,Financials,Equity,"196,032,207.45",0.17,"196,032,207.45","2,657,383.00",73.77,Canada,Toronto Stock Exchange,CAD
TTE,TOTALENERGIES,Energy,Equity,"194,768,320.72",0.16,"194,768,320.72","3,091,960.00",62.99,France,Nyse Euronext - Euronext Paris,EUR
LRCX,LAM RESEARCH CORP,Information Technology,Equity,"194,570,571.90",0.16,"194,570,571.90","1,962,386.00",99.15,United States,NASDAQ,USD
DE,DEERE,Industrials,Equity,"192,494,864.16",0.16,"192,494,864.16","390,678.00",492.72,United States,New York Stock Exchange Inc.,USD
CMCSA,COMCAST CORP CLASS A,Communication,Equity,"191,961,225.57",0.16,"191,961,225.57","5,766,333.00",33.29,United States,NASDAQ,USD
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,Equity,"191,733,955.14",0.16,"191,733,955.14","620,438.00",309.03,United States,NASDAQ,USD
DTE,DEUTSCHE TELEKOM N AG,Communication,Equity,"191,615,950.56",0.16,"191,615,950.56","5,209,064.00",36.79,Germany,Xetra,EUR
AI,LAIR LIQUIDE SOCIETE ANONYME POUR,Materials,Equity,"188,880,687.17",0.16,"188,880,687.17","875,398.00",215.77,France,Nyse Euronext - Euronext Paris,EUR
ADI,ANALOG DEVICES INC,Information Technology,Equity,"186,496,420.18",0.16,"186,496,420.18","761,614.00",244.87,United States,NASDAQ,USD
AIR,AIRBUS GROUP,Industrials,Equity,"186,153,326.34",0.16,"186,153,326.34","890,980.00",208.93,France,Nyse Euronext - Euronext Paris,EUR
COP,CONOCOPHILLIPS,Energy,Equity,"185,923,385.73",0.16,"185,923,385.73","1,959,357.00",94.89,United States,New York Stock Exchange Inc.,USD
BX,BLACKSTONE INC,Financials,Equity,"182,594,265.06",0.15,"182,594,265.06","1,110,198.00",164.47,United States,New York Stock Exchange Inc.,USD
SAF,SAFRAN SA,Industrials,Equity,"182,552,935.38",0.15,"182,552,935.38","541,228.00",337.29,France,Nyse Euronext - Euronext Paris,EUR
PANW,PALO ALTO NETWORKS INC,Information Technology,Equity,"182,193,232.96",0.15,"182,193,232.96","987,872.00",184.43,United States,NASDAQ,USD
