Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"BMRI","BANK MANDIRI (PERSERO)","Financials","Equity","29,695,233.65","0.10","29,695,233.65","98,691,200.00","0.30","Indonesia","Indonesia Stock Exchange","IDR"
"PEO","BANK PEKAO SA","Financials","Equity","29,534,258.59","0.10","29,534,258.59","504,072.00","58.59","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"992","LENOVO GROUP LTD","Information Technology","Equity","29,518,578.43","0.10","29,518,578.43","21,026,000.00","1.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"6669","WIWYNN CORPORATION CORP","Information Technology","Equity","29,297,431.95","0.10","29,297,431.95","295,000.00","99.31","Taiwan","Taiwan Stock Exchange","TWD"
"3231","WISTRON CORP","Information Technology","Equity","29,131,498.78","0.10","29,131,498.78","7,971,188.00","3.65","Taiwan","Taiwan Stock Exchange","TWD"
"ALDAR","ALDAR PROPERTIES","Real Estate","Equity","28,943,129.39","0.10","28,943,129.39","10,770,539.00","2.69","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"1093","CSPC PHARMACEUTICAL GROUP LTD","Health Care","Equity","28,619,404.69","0.10","28,619,404.69","21,318,319.00","1.34","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"JIOFIN","JIO FINANCIAL SERVICES LTD","Financials","Equity","28,381,245.68","0.10","28,381,245.68","7,647,372.00","3.71","India","National Stock Exchange Of India","INR"
"HAL","HINDUSTAN AERONAUTICS LTD","Industrials","Equity","28,335,553.80","0.10","28,335,553.80","552,663.00","51.27","India","National Stock Exchange Of India","INR"
"1177","SINO BIOPHARMACEUTICAL LTD","Health Care","Equity","28,238,775.77","0.10","28,238,775.77","28,582,250.00","0.99","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"HINDALCO","HINDALCO INDUSTRIES LTD","Materials","Equity","28,006,160.08","0.10","28,006,160.08","3,455,211.00","8.11","India","National Stock Exchange Of India","INR"
"VAL","VALTERRA PLATINUM LTD","Materials","Equity","27,614,378.89","0.10","27,614,378.89","565,576.00","48.83","South Africa","Johannesburg Stock Exchange","ZAR"
"PZU","PZU SA","Financials","Equity","27,541,999.15","0.10","27,541,999.15","1,530,973.00","17.99","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"028260","SAMSUNG C&T CORP","Industrials","Equity","27,470,525.03","0.10","27,470,525.03","236,982.00","115.92","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ITSA4","ITAUSA INVESTIMENTOS ITAU PREF SA","Financials","Equity","27,352,299.11","0.10","27,352,299.11","14,149,783.00","1.93","Brazil","XBSP","BRL"
"SHFL","SHRIRAM FINANCE LTD","Financials","Equity","27,332,357.57","0.10","27,332,357.57","3,848,134.00","7.10","India","National Stock Exchange Of India","INR"
"009540","HD KOREA SHIPBUILDING & OFFSHORE E","Industrials","Equity","27,124,161.90","0.10","27,124,161.90","106,696.00","254.22","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","27,113,314.20","0.10","27,113,314.20","1,260,299.00","21.51","India","National Stock Exchange Of India","INR"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","26,967,196.81","0.09","26,967,196.81","135,126,400.00","0.20","Indonesia","Indonesia Stock Exchange","IDR"
"051910","LG CHEM LTD","Materials","Equity","26,845,831.66","0.09","26,845,831.66","128,127.00","209.53","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","26,702,230.40","0.09","26,702,230.40","27,217,500.00","0.98","Thailand","Stock Exchange Of Thailand","THB"
"EICHERMOT","EICHER MOTORS LTD","Consumer Discretionary","Equity","26,640,209.82","0.09","26,640,209.82","389,067.00","68.47","India","National Stock Exchange Of India","INR"
"300750","CONTEMPORARY AMPEREX TECHNOLOGY LT","Industrials","Equity","26,519,457.90","0.09","26,519,457.90","682,800.00","38.84","China","Shenzhen Stock Exchange","CNY"
"CIPLA","CIPLA LTD","Health Care","Equity","26,488,238.50","0.09","26,488,238.50","1,451,164.00","18.25","India","National Stock Exchange Of India","INR"
"EUROB","EUROBANK HOLDINGS SA","Financials","Equity","26,474,790.42","0.09","26,474,790.42","6,660,046.00","3.98","Greece","Athens Exchange S.A. Cash Market","EUR"
"000810","SAMSUNG FIRE & MARINE INSURANCE LT","Financials","Equity","26,304,436.50","0.09","26,304,436.50","83,222.00","316.08","Korea (South)","Korea Exchange (Stock Market)","KRW"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","26,289,812.89","0.09","26,289,812.89","11,768,286.00","2.23","Brazil","XBSP","BRL"
"TECHM","TECH MAHINDRA LTD","Information Technology","Equity","26,250,622.77","0.09","26,250,622.77","1,505,738.00","17.43","India","National Stock Exchange Of India","INR"
"3661","ALCHIP TECHNOLOGIES LTD","Information Technology","Equity","25,928,481.29","0.09","25,928,481.29","209,000.00","124.06","Taiwan","Taiwan Stock Exchange","TWD"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","25,742,017.63","0.09","25,742,017.63","1,037,686.00","24.81","Mexico","Bolsa Mexicana De Valores","MXN"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","25,691,792.62","0.09","25,691,792.62","1,605,907.00","16.00","South Africa","Johannesburg Stock Exchange","ZAR"
"WEGE3","WEG SA","Industrials","Equity","25,642,217.36","0.09","25,642,217.36","3,915,633.00","6.55","Brazil","XBSP","BRL"
"6618","JD HEALTH INTERNATIONAL INC","Consumer Staples","Equity","25,612,893.05","0.09","25,612,893.05","3,105,300.00","8.25","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LTD","Health Care","Equity","25,592,336.28","0.09","25,592,336.28","281,743.00","90.84","India","National Stock Exchange Of India","INR"
"064350","HYUNDAI-ROTEM","Industrials","Equity","25,561,799.06","0.09","25,561,799.06","205,671.00","124.28","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1010","RIYAD BANK","Financials","Equity","25,393,046.07","0.09","25,393,046.07","3,539,934.00","7.17","Saudi Arabia","Saudi Stock Exchange","SAR"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","25,135,245.64","0.09","25,135,245.64","163,105.00","154.10","Korea (South)","Korea Exchange (Stock Market)","KRW"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","25,104,086.93","0.09","25,104,086.93","2,753,951.00","9.12","India","National Stock Exchange Of India","INR"
"2890","SINOPAC FINANCIAL HOLDINGS LTD","Financials","Equity","25,029,441.09","0.09","25,029,441.09","31,686,130.00","0.79","Taiwan","Taiwan Stock Exchange","TWD"
"CEZ","CEZ","Utilities","Equity","25,016,957.29","0.09","25,016,957.29","425,404.00","58.81","Czech Republic","Prague Stock Exchange","CZK"
"NESTLEIND","NESTLE INDIA LTD","Consumer Staples","Equity","24,997,978.09","0.09","24,997,978.09","1,849,560.00","13.52","India","National Stock Exchange Of India","INR"
"TENAGA","TENAGA NASIONAL","Utilities","Equity","24,953,983.67","0.09","24,953,983.67","7,728,600.00","3.23","Malaysia","Bursa Malaysia","MYR"
"DMART","AVENUE SUPERMARTS LTD","Consumer Staples","Equity","24,922,447.30","0.09","24,922,447.30","463,518.00","53.77","India","National Stock Exchange Of India","INR"
"ADIB","ABU DHABI ISLAMIC BANK","Financials","Equity","24,628,120.45","0.09","24,628,120.45","4,168,508.00","5.91","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"ALPHA","ALPHA BANK SA","Financials","Equity","24,615,534.49","0.09","24,615,534.49","6,124,320.00","4.02","Greece","Athens Exchange S.A. Cash Market","EUR"
"ICT","INTERNATIONAL CONTAINER TERMINAL S","Industrials","Equity","24,473,064.40","0.09","24,473,064.40","2,846,780.00","8.60","Philippines","Philippine Stock Exchange Inc.","PHP"
"402340","SK SQUARE LTD","Industrials","Equity","24,434,228.83","0.09","24,434,228.83","252,728.00","96.68","Korea (South)","Korea Exchange (Stock Market)","KRW"
"EMBR3","EMBRAER SA","Industrials","Equity","24,422,842.24","0.09","24,422,842.24","1,739,723.00","14.04","Brazil","XBSP","BRL"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","24,419,203.57","0.09","24,419,203.57","1,076,195.00","22.69","India","National Stock Exchange Of India","INR"
"033780","KT&G CORP","Consumer Staples","Equity","24,241,523.17","0.09","24,241,523.17","247,260.00","98.04","Korea (South)","Korea Exchange (Stock Market)","KRW"
"010140","SAMSUNG HEAVY INDUSTRIES LTD","Industrials","Equity","24,176,480.26","0.09","24,176,480.26","1,756,280.00","13.77","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ABEV3","AMBEV SA","Consumer Staples","Equity","24,143,127.89","0.08","24,143,127.89","10,977,616.00","2.20","Brazil","XBSP","BRL"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","24,091,733.11","0.08","24,091,733.11","30,062,443.00","0.80","Taiwan","Taiwan Stock Exchange","TWD"
"TPEIR","PIRAEUS FINANCIAL HOLDINGS SA","Financials","Equity","23,794,192.49","0.08","23,794,192.49","2,880,886.00","8.26","Greece","Athens Exchange S.A. Cash Market","EUR"
"BID","BID CORPORATION LTD","Consumer Staples","Equity","23,754,282.91","0.08","23,754,282.91","907,367.00","26.18","South Africa","Johannesburg Stock Exchange","ZAR"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","23,690,712.35","0.08","23,690,712.35","342,949.00","69.08","India","National Stock Exchange Of India","INR"
"1378","CHINA HONGQIAO GROUP LTD","Materials","Equity","23,653,092.57","0.08","23,653,092.57","7,669,000.00","3.08","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2880","HUA NAN FINANCIAL HOLDINGS LTD","Financials","Equity","23,348,274.96","0.08","23,348,274.96","25,305,300.00","0.92","Taiwan","Taiwan Stock Exchange","TWD"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","23,283,590.87","0.08","23,283,590.87","705,182.00","33.02","India","National Stock Exchange Of India","INR"
"TVSMOTOR","TVS MOTOR COMPANY LTD","Consumer Discretionary","Equity","23,214,287.18","0.08","23,214,287.18","617,429.00","37.60","India","National Stock Exchange Of India","INR"
"SLM","SANLAM LIMITED LTD","Financials","Equity","23,210,765.40","0.08","23,210,765.40","4,676,535.00","4.96","South Africa","Johannesburg Stock Exchange","ZAR"
"138040","MERITZ FINANCIAL GROUP INC","Financials","Equity","23,058,296.41","0.08","23,058,296.41","250,153.00","92.18","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ADVANC.R","ADVANCED INFO SERVICE NON-VOTING D","Communication","Equity","22,968,636.47","0.08","22,968,636.47","2,574,500.00","8.92","Thailand","Stock Exchange Of Thailand","THB"
"ABG","ABSA GROUP LTD","Financials","Equity","22,891,224.60","0.08","22,891,224.60","2,166,266.00","10.57","South Africa","Johannesburg Stock Exchange","ZAR"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","22,877,933.39","0.08","22,877,933.39","8,377,909.00","2.73","India","National Stock Exchange Of India","INR"
"3034","NOVATEK MICROELECTRONICS CORP","Information Technology","Equity","22,830,380.70","0.08","22,830,380.70","1,637,000.00","13.95","Taiwan","Taiwan Stock Exchange","TWD"
"2379","REALTEK SEMICONDUCTOR CORP","Information Technology","Equity","22,679,821.04","0.08","22,679,821.04","1,318,000.00","17.21","Taiwan","Taiwan Stock Exchange","TWD"
"2883","KGI FINANCIAL HOLDING LTD","Financials","Equity","22,669,522.35","0.08","22,669,522.35","43,227,237.00","0.52","Taiwan","Taiwan Stock Exchange","TWD"
"2301","LITE ON TECHNOLOGY CORP","Information Technology","Equity","22,461,815.17","0.08","22,461,815.17","5,482,390.00","4.10","Taiwan","Taiwan Stock Exchange","TWD"
"2082","ACWA POWER CO","Utilities","Equity","22,363,228.52","0.08","22,363,228.52","371,020.00","60.27","Saudi Arabia","Saudi Stock Exchange","SAR"
"042660","HANWHA OCEAN LTD","Industrials","Equity","22,330,904.32","0.08","22,330,904.32","280,319.00","79.66","Korea (South)","Korea Exchange (Stock Market)","KRW"
"IMP","IMPALA PLATINUM LTD","Materials","Equity","22,304,588.36","0.08","22,304,588.36","2,387,924.00","9.34","South Africa","Johannesburg Stock Exchange","ZAR"
"SBSP3","COMPANHIA DE SANEAMENTO BASICO DE","Utilities","Equity","22,105,462.30","0.08","22,105,462.30","1,039,681.00","21.26","Brazil","XBSP","BRL"
"ADANIPORTS","ADANI PORTS AND SPECIAL ECONOMIC Z","Industrials","Equity","22,073,616.94","0.08","22,073,616.94","1,414,441.00","15.61","India","National Stock Exchange Of India","INR"
"9866","NIO CLASS A INC","Consumer Discretionary","Equity","21,922,469.89","0.08","21,922,469.89","4,159,786.00","5.27","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","21,835,809.45","0.08","21,835,809.45","232,965.00","93.73","Peru","New York Stock Exchange Inc.","USD"
"998","CHINA CITIC BANK CORP LTD H","Financials","Equity","21,697,979.24","0.08","21,697,979.24","23,162,000.00","0.94","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"DRREDDY","DR REDDYS LABORATORIES LTD","Health Care","Equity","21,570,325.09","0.08","21,570,325.09","1,474,438.00","14.63","India","National Stock Exchange Of India","INR"
"INDHOTEL","INDIAN HOTELS LTD","Consumer Discretionary","Equity","21,506,974.26","0.08","21,506,974.26","2,358,750.00","9.12","India","National Stock Exchange Of India","INR"
"ELET3","CENTRAIS ELETR BRAS-ELETROBRAS","Utilities","Equity","21,506,983.23","0.08","21,506,983.23","2,782,133.00","7.73","Brazil","XBSP","BRL"
"032830","SAMSUNG LIFE LTD","Financials","Equity","21,434,045.91","0.08","21,434,045.91","215,017.00","99.69","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BPAC11","BCO BTG PACTUAL UNT SA","Financials","Equity","21,419,156.62","0.08","21,419,156.62","2,756,466.00","7.77","Brazil","XBSP","BRL"
"DIB","DB ISLAMIC BANK","Financials","Equity","21,360,744.86","0.08","21,360,744.86","8,063,297.00","2.65","United Arab Emirates","Dubai Financial Market","AED"
"COALINDIA","COAL INDIA LTD","Energy","Equity","21,355,003.73","0.08","21,355,003.73","4,927,881.00","4.33","India","National Stock Exchange Of India","INR"
"1339","THE PEOPLES INSURANCE CO (GROUP)","Financials","Equity","21,234,981.25","0.07","21,234,981.25","24,294,000.00","0.87","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","21,093,667.27","0.07","21,093,667.27","1,691,640.00","12.47","India","National Stock Exchange Of India","INR"
"329180","HD HYUNDAI HEAVY INDUSTRIES LTD","Industrials","Equity","20,980,102.97","0.07","20,980,102.97","62,158.00","337.53","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1150","ALINMA BANK","Financials","Equity","20,971,448.91","0.07","20,971,448.91","3,076,687.00","6.82","Saudi Arabia","Saudi Stock Exchange","SAR"
"2002","CHINA STEEL CORP","Materials","Equity","20,863,980.99","0.07","20,863,980.99","31,280,080.00","0.67","Taiwan","Taiwan Stock Exchange","TWD"
"JSWSTEEL","JSW STEEL LTD","Materials","Equity","20,751,861.10","0.07","20,751,861.10","1,689,538.00","12.28","India","National Stock Exchange Of India","INR"
"POLICYBZR","PB FINTECH LTD","Financials","Equity","20,501,716.68","0.07","20,501,716.68","937,690.00","21.86","India","National Stock Exchange Of India","INR"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","20,464,445.50","0.07","20,464,445.50","264,000.00","77.52","Taiwan","Taiwan Stock Exchange","TWD"
"6690","HAIER SMART HOME CLASS H LTD H","Consumer Discretionary","Equity","20,412,304.23","0.07","20,412,304.23","6,259,800.00","3.26","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2057","ZTO EXPRESS (CAYMAN) INC","Industrials","Equity","20,308,492.92","0.07","20,308,492.92","1,059,336.00","19.17","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CHOLAFIN","CHOLAMANDALAM INVESTMENT AND FINAN","Financials","Equity","20,308,795.16","0.07","20,308,795.16","1,167,216.00","17.40","India","National Stock Exchange Of India","INR"
"3328","BANK OF COMMUNICATIONS LTD H","Financials","Equity","20,285,593.62","0.07","20,285,593.62","22,840,000.00","0.89","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"600036","CHINA MERCHANTS BANK LTD A","Financials","Equity","20,219,999.28","0.07","20,219,999.28","3,341,370.00","6.05","China","Shanghai Stock Exchange","CNY"
"SHP","SHOPRITE HOLDINGS LTD","Consumer Staples","Equity","20,193,742.17","0.07","20,193,742.17","1,323,263.00","15.26","South Africa","Johannesburg Stock Exchange","ZAR"
"VBL","VARUN BEVERAGES LTD","Consumer Staples","Equity","20,143,028.63","0.07","20,143,028.63","3,398,200.00","5.93","India","National Stock Exchange Of India","INR"
"8069","E INK HOLDINGS INC","Information Technology","Equity","20,083,908.29","0.07","20,083,908.29","2,451,000.00","8.19","Taiwan","Gretai Securities Market","TWD"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","20,028,782.04","0.07","20,028,782.04","1,974,800.00","10.14","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","19,938,162.03","0.07","19,938,162.03","14,372,000.00","1.39","Thailand","Stock Exchange Of Thailand","THB"
"BDMS.R","BANGKOK DUSIT MEDICAL SERVICES NON","Health Care","Equity","19,746,313.79","0.07","19,746,313.79","30,524,900.00","0.65","Thailand","Stock Exchange Of Thailand","THB"
"1060","SAUDI AWWAL BANK","Financials","Equity","19,624,851.67","0.07","19,624,851.67","2,378,816.00","8.25","Saudi Arabia","Saudi Stock Exchange","SAR"
"2327","YAGEO CORP","Information Technology","Equity","19,497,279.80","0.07","19,497,279.80","1,089,473.00","17.90","Taiwan","Taiwan Stock Exchange","TWD"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","19,453,371.79","0.07","19,453,371.79","333,040.00","58.41","India","National Stock Exchange Of India","INR"
"ASII","ASTRA INTERNATIONAL","Industrials","Equity","19,376,112.99","0.07","19,376,112.99","56,096,000.00","0.35","Indonesia","Indonesia Stock Exchange","IDR"
"015760","KOREA ELECTRIC POWER CORP","Utilities","Equity","19,158,178.49","0.07","19,158,178.49","697,677.00","27.46","Korea (South)","Korea Exchange (Stock Market)","KRW"
"MTLN","METLEN ENERGY & METALS PLC","Industrials","Equity","19,027,382.20","0.07","19,027,382.20","303,889.00","62.61","Greece","Athens Exchange S.A. Cash Market","EUR"
"1303","NAN YA PLASTICS CORP","Materials","Equity","18,995,798.03","0.07","18,995,798.03","13,701,000.00","1.39","Taiwan","Taiwan Stock Exchange","TWD"
"688","CHINA OVERSEAS LAND INVESTMENT LTD","Real Estate","Equity","18,962,291.56","0.07","18,962,291.56","10,361,500.00","1.83","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"VEDL","VEDANTA LTD","Materials","Equity","18,959,194.21","0.07","18,959,194.21","3,701,981.00","5.12","India","National Stock Exchange Of India","INR"
"1530","3SBIO INC","Health Care","Equity","18,948,338.22","0.07","18,948,338.22","4,788,500.00","3.96","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2603","EVERGREEN MARINE CORP (TAIWAN) LTD","Industrials","Equity","18,929,438.96","0.07","18,929,438.96","2,976,947.00","6.36","Taiwan","Taiwan Stock Exchange","TWD"
