Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","Industrials","Equity","21,110,459.29","0.09","21,110,459.29","821,600.00","25.69","Japan","Tokyo Stock Exchange","JPY"
"PRX","PROSUS NV CLASS N","Consumer Discretionary","Equity","21,049,850.05","0.09","21,049,850.05","344,499.00","61.10","Netherlands","Euronext Amsterdam","EUR"
"GSK","GLAXOSMITHKLINE","Health Care","Equity","21,034,274.15","0.09","21,034,274.15","1,049,586.00","20.04","United Kingdom","London Stock Exchange","GBP"
"NAB","NATIONAL AUSTRALIA BANK LTD","Financials","Equity","20,953,432.81","0.09","20,953,432.81","769,161.00","27.24","Australia","Asx - All Markets","AUD"
"HCA","HCA HEALTHCARE INC","Health Care","Equity","20,806,453.68","0.09","20,806,453.68","51,468.00","404.26","United States","New York Stock Exchange Inc.","USD"
"WBC","WESTPAC BANKING CORPORATION CORP","Financials","Equity","20,792,196.16","0.09","20,792,196.16","835,369.00","24.89","Australia","Asx - All Markets","AUD"
"CTAS","CINTAS CORP","Industrials","Equity","20,699,015.80","0.09","20,699,015.80","95,780.00","216.11","United States","NASDAQ","USD"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","20,511,668.21","0.09","20,511,668.21","63,107.00","325.03","United States","New York Stock Exchange Inc.","USD"
"8766","TOKIO MARINE HOLDINGS INC","Financials","Equity","20,428,694.36","0.09","20,428,694.36","471,100.00","43.36","Japan","Tokyo Stock Exchange","JPY"
"MSI","MOTOROLA SOLUTIONS INC","Information Technology","Equity","20,415,822.07","0.09","20,415,822.07","44,149.00","462.43","United States","New York Stock Exchange Inc.","USD"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","20,180,074.00","0.09","20,180,074.00","104,021.00","194.00","United States","New York Stock Exchange Inc.","USD"
"NEM","NEWMONT","Materials","Equity","20,180,593.16","0.09","20,180,593.16","287,924.00","70.09","United States","New York Stock Exchange Inc.","USD"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","20,151,657.03","0.09","20,151,657.03","33,743.00","597.21","United States","New York Stock Exchange Inc.","USD"
"DG","VINCI SA","Industrials","Equity","20,150,737.60","0.09","20,150,737.60","134,836.00","149.45","France","Nyse Euronext - Euronext Paris","EUR"
"ENEL","ENEL","Utilities","Equity","20,072,737.56","0.09","20,072,737.56","2,126,185.00","9.44","Italy","Borsa Italiana","EUR"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","20,039,871.32","0.09","20,039,871.32","196,894.00","101.78","United States","New York Stock Exchange Inc.","USD"
"AON","AON PLC CLASS A","Financials","Equity","19,995,886.68","0.09","19,995,886.68","53,284.00","375.27","United States","New York Stock Exchange Inc.","USD"
"INGA","ING GROEP NV","Financials","Equity","19,977,431.56","0.09","19,977,431.56","802,682.00","24.89","Netherlands","Euronext Amsterdam","EUR"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","19,824,433.87","0.09","19,824,433.87","25,673.00","772.19","United States","NASDAQ","USD"
"ENR","SIEMENS ENERGY N AG","Industrials","Equity","19,769,689.22","0.09","19,769,689.22","182,996.00","108.03","Germany","Xetra","EUR"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","19,694,872.34","0.09","19,694,872.34","64,493.00","305.38","United States","New York Stock Exchange Inc.","USD"
"D05","DBS GROUP HOLDINGS LTD","Financials","Equity","19,665,091.02","0.09","19,665,091.02","500,838.00","39.26","Singapore","Singapore Exchange","SGD"
"8411","MIZUHO FINANCIAL GROUP INC","Financials","Equity","19,599,629.56","0.09","19,599,629.56","608,418.00","32.21","Japan","Tokyo Stock Exchange","JPY"
"EMR","EMERSON ELECTRIC","Industrials","Equity","19,531,712.60","0.09","19,531,712.60","150,140.00","130.09","United States","New York Stock Exchange Inc.","USD"
"LLOY","LLOYDS BANKING GROUP PLC","Financials","Equity","19,515,636.78","0.09","19,515,636.78","17,364,493.00","1.12","United Kingdom","London Stock Exchange","GBP"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","19,475,205.12","0.09","19,475,205.12","175,896.00","110.72","United States","New York Stock Exchange Inc.","USD"
"ITW","ILLINOIS TOOL INC","Industrials","Equity","19,443,195.00","0.09","19,443,195.00","74,495.00","261.00","United States","New York Stock Exchange Inc.","USD"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","19,223,436.96","0.08","19,223,436.96","123,536.00","155.61","United States","New York Stock Exchange Inc.","USD"
"AEM","AGNICO EAGLE MINES LTD","Materials","Equity","19,142,498.40","0.08","19,142,498.40","140,310.00","136.43","Canada","Toronto Stock Exchange","CAD"
"WMB","WILLIAMS INC","Energy","Equity","19,088,334.40","0.08","19,088,334.40","330,248.00","57.80","United States","New York Stock Exchange Inc.","USD"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","19,055,368.92","0.08","19,055,368.92","13,678.00","1,393.14","United States","New York Stock Exchange Inc.","USD"
"RMS","HERMES INTERNATIONAL","Consumer Discretionary","Equity","19,008,485.53","0.08","19,008,485.53","7,905.00","2,404.63","France","Nyse Euronext - Euronext Paris","EUR"
"BARC","BARCLAYS PLC","Financials","Equity","19,003,726.95","0.08","19,003,726.95","3,784,688.00","5.02","United Kingdom","London Stock Exchange","GBP"
"DBK","DEUTSCHE BANK AG","Financials","Equity","18,951,665.79","0.08","18,951,665.79","516,934.00","36.66","Germany","Xetra","EUR"
"ECL","ECOLAB INC","Materials","Equity","18,938,978.48","0.08","18,938,978.48","66,908.00","283.06","United States","New York Stock Exchange Inc.","USD"
"CM","CANADIAN IMPERIAL BANK OF COMMERCE","Financials","Equity","18,897,022.42","0.08","18,897,022.42","258,467.00","73.11","Canada","Toronto Stock Exchange","CAD"
"BA.","BAE SYSTEMS PLC","Industrials","Equity","18,843,233.09","0.08","18,843,233.09","797,574.00","23.63","United Kingdom","London Stock Exchange","GBP"
"CSX","CSX CORP","Industrials","Equity","18,815,967.20","0.08","18,815,967.20","524,560.00","35.87","United States","NASDAQ","USD"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Consumer Discretionary","Equity","18,680,709.24","0.08","18,680,709.24","69,396.00","269.19","United States","New York Stock Exchange Inc.","USD"
"2454","MEDIATEK INC","Information Technology","Equity","18,656,647.93","0.08","18,656,647.93","417,000.00","44.74","Taiwan","Taiwan Stock Exchange","TWD"
"8058","MITSUBISHI CORP","Industrials","Equity","18,459,153.65","0.08","18,459,153.65","850,700.00","21.70","Japan","Tokyo Stock Exchange","JPY"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","18,448,001.46","0.08","18,448,001.46","58,282.00","316.53","United States","New York Stock Exchange Inc.","USD"
"3690","MEITUAN","Consumer Discretionary","Equity","18,412,539.70","0.08","18,412,539.70","1,228,640.00","14.99","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","18,248,517.49","0.08","18,248,517.49","4,421.00","4,127.69","United States","New York Stock Exchange Inc.","USD"
"TEL","TE CONNECTIVITY PLC","Information Technology","Equity","18,109,723.90","0.08","18,109,723.90","90,413.00","200.30","United States","New York Stock Exchange Inc.","USD"
"SE","SEA ADS REPRESENTING LTD CLASS A","Communication","Equity","18,101,704.40","0.08","18,101,704.40","100,789.00","179.60","Singapore","New York Stock Exchange Inc.","USD"
"CSL","CSL LTD","Health Care","Equity","18,098,364.57","0.08","18,098,364.57","124,611.00","145.24","Australia","Asx - All Markets","AUD"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","18,046,274.16","0.08","18,046,274.16","68,808.00","262.27","United States","NASDAQ","USD"
"RIO","RIO TINTO PLC","Materials","Equity","18,001,644.14","0.08","18,001,644.14","295,885.00","60.84","United Kingdom","London Stock Exchange","GBP"
"CP","CANADIAN PACIFIC KANSAS CITY LTD","Industrials","Equity","17,950,716.01","0.08","17,950,716.01","244,873.00","73.31","Canada","Toronto Stock Exchange","CAD"
"6861","KEYENCE CORP","Information Technology","Equity","17,890,783.92","0.08","17,890,783.92","46,900.00","381.47","Japan","Tokyo Stock Exchange","JPY"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","17,891,164.80","0.08","17,891,164.80","57,788.00","309.60","United States","New York Stock Exchange Inc.","USD"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","17,888,582.25","0.08","17,888,582.25","103,253.00","173.25","United States","New York Stock Exchange Inc.","USD"
"BNS","BANK OF NOVA SCOTIA","Financials","Equity","17,782,920.95","0.08","17,782,920.95","314,003.00","56.63","Canada","Toronto Stock Exchange","CAD"
"CNQ","CANADIAN NATURAL RESOURCES LTD","Energy","Equity","17,706,185.83","0.08","17,706,185.83","586,681.00","30.18","Canada","Toronto Stock Exchange","CAD"
"NG.","NATIONAL GRID PLC","Utilities","Equity","17,665,919.06","0.08","17,665,919.06","1,241,767.00","14.23","United Kingdom","London Stock Exchange","GBP"
"NSC","NORFOLK SOUTHERN CORP","Industrials","Equity","17,633,965.25","0.08","17,633,965.25","62,015.00","284.35","United States","New York Stock Exchange Inc.","USD"
"8001","ITOCHU CORP","Industrials","Equity","17,548,449.36","0.08","17,548,449.36","320,600.00","54.74","Japan","Tokyo Stock Exchange","JPY"
"WES","WESFARMERS LTD","Consumer Discretionary","Equity","17,467,355.74","0.08","17,467,355.74","286,832.00","60.90","Australia","Asx - All Markets","AUD"
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","17,357,810.40","0.08","17,357,810.40","201,180.00","86.28","United States","New York Stock Exchange Inc.","USD"
"CSU","CONSTELLATION SOFTWARE INC","Information Technology","Equity","17,258,306.80","0.08","17,258,306.80","5,404.00","3,193.62","Canada","Toronto Stock Exchange","CAD"
"DGE","DIAGEO PLC","Consumer Staples","Equity","17,243,316.75","0.08","17,243,316.75","606,890.00","28.41","United Kingdom","London Stock Exchange","GBP"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","17,197,436.00","0.08","17,197,436.00","164,176.00","104.75","United States","New York Stock Exchange Inc.","USD"
"8035","TOKYO ELECTRON LTD","Information Technology","Equity","17,089,596.06","0.08","17,089,596.06","124,000.00","137.82","Japan","Tokyo Stock Exchange","JPY"
"EOG","EOG RESOURCES INC","Energy","Equity","17,015,191.76","0.07","17,015,191.76","143,576.00","118.51","United States","New York Stock Exchange Inc.","USD"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","16,990,219.90","0.07","16,990,219.90","147,934.00","114.85","United States","New York Stock Exchange Inc.","USD"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","16,855,092.48","0.07","16,855,092.48","57,424.00","293.52","United States","New York Stock Exchange Inc.","USD"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","16,808,736.70","0.07","16,808,736.70","248,834.00","67.55","United States","NASDAQ","USD"
"9983","FAST RETAILING LTD","Consumer Discretionary","Equity","16,741,902.61","0.07","16,741,902.61","50,800.00","329.57","Japan","Tokyo Stock Exchange","JPY"
"VST","VISTRA CORP","Utilities","Equity","16,668,337.72","0.07","16,668,337.72","87,599.00","190.28","United States","New York Stock Exchange Inc.","USD"
"ADSK","AUTODESK INC","Information Technology","Equity","16,531,407.40","0.07","16,531,407.40","57,790.00","286.06","United States","NASDAQ","USD"
"USB","US BANCORP","Financials","Equity","16,509,006.90","0.07","16,509,006.90","357,570.00","46.17","United States","New York Stock Exchange Inc.","USD"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","16,426,071.76","0.07","16,426,071.76","27,461.00","598.16","United States","NASDAQ","USD"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","16,381,737.96","0.07","16,381,737.96","84,147.00","194.68","United States","New York Stock Exchange Inc.","USD"
"DLR","DIGITAL REALTY TRUST REIT INC","Real Estate","Equity","16,231,908.24","0.07","16,231,908.24","99,108.00","163.78","United States","New York Stock Exchange Inc.","USD"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","16,232,986.05","0.07","16,232,986.05","188,427.00","86.15","United States","New York Stock Exchange Inc.","USD"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","15,964,686.48","0.07","15,964,686.48","53,166.00","300.28","United States","NASDAQ","USD"
"NPN","NASPERS LIMITED LTD CLASS N","Consumer Discretionary","Equity","15,949,644.42","0.07","15,949,644.42","49,819.00","320.15","South Africa","Johannesburg Stock Exchange","ZAR"
"4063","SHIN ETSU CHEMICAL LTD","Materials","Equity","15,950,009.79","0.07","15,950,009.79","513,300.00","31.07","Japan","Tokyo Stock Exchange","JPY"
"388","HONG KONG EXCHANGES AND CLEARING L","Financials","Equity","15,913,687.99","0.07","15,913,687.99","281,203.00","56.59","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","15,894,774.72","0.07","15,894,774.72","57,816.00","274.92","United States","New York Stock Exchange Inc.","USD"
"URI","UNITED RENTALS INC","Industrials","Equity","15,889,532.12","0.07","15,889,532.12","17,851.00","890.12","United States","New York Stock Exchange Inc.","USD"
